id,text,source
1090957015038545920,"....China’s representatives and I are trying to do a complete deal, leaving NOTHING unresolved on the table. All of… https://t.co/PDtXl8QP32",Twitter for iPhone
1090954907593646081,....meeting with their top leaders and representatives today in the Oval Office. No final deal will be made until m… https://t.co/2ng6dTAQKO,Twitter for iPhone
1090953323895840768,China’s top trade negotiators are in the U.S. meeting with our representatives. Meetings are going well with good i… https://t.co/lbP9T3biB5,Twitter for iPhone
1090950891207823362,"With Murders up 33% in Mexico, a record, why wouldn’t any sane person want to build a Wall! Construction has starte… https://t.co/VK9aNfkRqC",Twitter for iPhone
1090947003868213248,Lets just call them WALLS from now on and stop playing political games! A WALL is a WALL!,Twitter for iPhone
1090946116496117760,Large sections of WALL have already been built with much more either under construction or ready to go. Renovation… https://t.co/xGEqUibJmX,Twitter for iPhone
1090944017708261378,So great to watch &amp; listen to all these people who write books &amp; talk about my presidential campaign and so many ot… https://t.co/SLLRlxqHp7,Twitter for iPhone
1090731036298878977,Spoke today with Venezuelan Interim President Juan Guaido to congratulate him on his historic assumption of the pre… https://t.co/CT9xcXRIf6,Twitter for iPhone
1090729920760893441,"Dow just broke 25,000. Tremendous news!",Twitter for iPhone
1090609577006112769,"....a source of potential danger and conflict. They are testing Rockets (last week) and more, and are coming very c… https://t.co/mRkmWRRcKi",Twitter for iPhone
1090608298343190528,The Intelligence people seem to be extremely passive and naive when it comes to the dangers of Iran. They are wrong… https://t.co/PEJcIG3Gde,Twitter for iPhone
1090578963641131009,“Three separate caravans marching to our Border. The numbers are tremendous.” @foxandfriends,Twitter for iPhone
1090577726459838464,If the committee of Republicans and Democrats now meeting on Border Security is not discussing or contemplating a W… https://t.co/xvjdjS7Ted,Twitter for iPhone
1090575400298790912,"...Time will tell what will happen with North Korea, but at the end of the previous administration, relationship wa… https://t.co/s02svEBqAJ",Twitter for iPhone
1090573972306038784,....Fighting continues but the people of Afghanistan want peace in this never ending war. We will soon see if talks… https://t.co/zyX9dG2AhW,Twitter for iPhone
1090571586778923008,"When I became President, ISIS was out of control in Syria &amp; running rampant. Since then tremendous progress made, e… https://t.co/HNOV3amGDL",Twitter for iPhone
1090566017238093824,Maduro willing to negotiate with opposition in Venezuela following U.S. sanctions and the cutting off of oil revenu… https://t.co/cm44mYp1YL,Twitter for iPhone
1090459824196907008,"“Our economy, right now, is the Gold Standard throughout the World.” @IngrahamAngle  So true, and not even close!",Twitter for iPhone
1090244651578204160,A low level staffer that I hardly knew named Cliff Sims wrote yet another boring book based on made up stories and… https://t.co/SGN2UN9Ohw,Twitter for iPhone
1090078588748087296,How does Da Nang Dick (Blumenthal) serve on the Senate Judiciary Committee when he defrauded the American people ab… https://t.co/JBKLZ66qx6,Twitter for iPhone
1090074254010404864,"In the beautiful Midwest, windchill temperatures are reaching minus 60 degrees, the coldest ever recorded. In comin… https://t.co/FnaCaBA5Nz",Twitter for iPhone
1089883338758914048,"“In the Media’s effort to destroy the President, they are actually destroying themselves. Given all of the tremendo… https://t.co/yXteAEPz17",Twitter for iPhone
1089881244312178688,Howard Schultz doesn’t have the “guts” to run for President! Watched him on @60Minutes last night and I agree with… https://t.co/aSYufhX25J,Twitter for iPhone
1089876055224184833,"Numerous states introducing Bible Literacy classes, giving students the option of studying the Bible. Starting to make a turn back? Great!",Twitter for iPhone
1089874871247687683,Tariffs on the “dumping” of Steel in the United States have totally revived our Steel Industry. New and expanded pl… https://t.co/TxX3OjSUkr,Twitter for iPhone
1089691985164800001,"After all that I have done for the Military, our great Veterans, Judges (99), Justices (2), Tax &amp; Regulation Cuts,… https://t.co/fbkTYACPGW",Twitter for iPhone
1089691564283183105,Never thought I’d say this but I think @johnrobertsFox and @GillianHTurner @FoxNews have even less understanding of… https://t.co/6DhNXUGzMm,Twitter for iPhone
1089589587456991233,BUILD A WALL &amp; CRIME WILL FALL! https://t.co/yDdCG5DCxn,Twitter for iPhone
1089584983415627776,"#HolocaustMemorialDay
https://t.co/zBQjfUOdtj https://t.co/hgTBGoECUU",Twitter for iPhone
1089545436220850177,Thank you to Brit. This is a very big deal in Europe. Fake News is the Enemy of the People! https://t.co/WX0o8gaiMC,Twitter for iPhone
1089541521139998720,"Jens Stoltenberg, NATO Secretary General, just stated that because of me NATO has been able to raise far more money… https://t.co/C4GdaIdvRO",Twitter for iPhone
1089519559126802432,"We are not even into February and the cost of illegal immigration so far this year is $18,959,495,168. Cost Friday… https://t.co/l515204k6S",Twitter for iPhone
1089513936435716096,"58,000 non-citizens voted in Texas, with 95,000 non-citizens registered to vote. These numbers are just the tip of… https://t.co/6X3mJjfYfL",Twitter for iPhone
1089340201204441088,WITCH HUNT!,Twitter for iPhone
1089339681941147648,....about all of the one sided Fake Media coverage (collusion with Crooked H?) that I had to endure during my very… https://t.co/umJZq2kHRJ,Twitter for iPhone
1089336969417625601,"CBS reports that in the Roger Stone indictment, data was “released during the 2016 Election to damage Hillary Clint… https://t.co/YkhmLVN7HK",Twitter for iPhone
1089276069872570369,"“Ax falls quickly at BuzzFeed and Huffpost!” Headline, New York Post. Fake News and bad journalism have caused a bi… https://t.co/rWGOJPqOhe",Twitter for iPhone
1089264874671271937,"Only fools, or people with a political agenda, don’t want a Wall or Steel Barrier to protect our Country from Crime… https://t.co/R28QG54RIP",Twitter for iPhone
1089201935926939650,BUILD A WALL &amp; CRIME WILL FALL! https://t.co/a0G7GWi74k,Twitter for iPhone
1089169277041676289,"“We absolutely need a physical barrier or Wall, whatever you want to call it. The President yesterday laid all that… https://t.co/btk0EqjpRa",Twitter for iPhone
1089166942685069313,"Thank you to the Republican National Committee, (the RNC), who voted UNANIMOUSLY yesterday to support me in the upc… https://t.co/HkaOJhSWwR",Twitter for iPhone
1089162706840707072,"We have turned away, at great expense, two major Caravans, but a big one has now formed and is coming. At least 800… https://t.co/nzxa6ibEud",Twitter for iPhone
1089161485148975105,"21 days goes very quickly. Negotiations with Democrats will start immediately. Will not be easy to make a deal, bot… https://t.co/Pc0DWUFHF0",Twitter for iPhone
1089159145268408320,“I like the fact that the President is making the case (Border Security &amp; Crime) to the American people. Now we kno… https://t.co/NJ7oRzVg0x,Twitter for iPhone
1089156621002002432,"If Roger Stone was indicted for lying to Congress, what about the lying done by Comey, Brennan, Clapper, Lisa Page… https://t.co/0l0pO5ICg4",Twitter for iPhone
1088958154791100417,I wish people would read or listen to my words on the Border Wall. This was in no way a concession. It was taking c… https://t.co/e7D4TZXbAg,Twitter for iPhone
1088884073370652672,https://t.co/RUFlgMxOUq,Twitter for iPhone
1088832908494888961,"Greatest Witch Hunt in the History of our Country! NO COLLUSION! Border Coyotes, Drug Dealers and Human Traffickers… https://t.co/x2l6n6afmT",Twitter for iPhone
1088639701064404992,A third rate conman who interviewed me many years ago for just a short period of time has been playing his biggest… https://t.co/tzNlGALNl1,Twitter for iPhone
1088634979037466624,Great earnings coming out of Stock Market. Too bad Media doesn’t devote much time to this!,Twitter for iPhone
1088470495312400384,"Nancy just said she “just doesn’t understand why?” Very simply, without a Wall it all doesn’t work. Our Country has… https://t.co/Qi7AG0LV1M",Twitter for iPhone
1088430717611245571,Without a Wall there cannot be safety and security at the Border or for the U.S.A. BUILD THE WALL AND CRIME WILL FALL!,Twitter for iPhone
1088429823561814017,"...back home where they belong, no more Rockets or M’s being fired over Japan or anywhere else and, most importantl… https://t.co/zZbGbGnL1z",Twitter for iPhone
1088426690164994048,The Fake News Media loves saying “so little happened at my first summit with Kim Jong Un.” Wrong! After 40 years of… https://t.co/CuaXC6w6j3,Twitter for iPhone
1088418271194464256,"So interesting that bad lawyer Michael Cohen, who sadly will not be testifying before Congress, is using the lawyer… https://t.co/M65YJB3tn1",Twitter for iPhone
1088405179697975297,The economy is doing great. More people working in U.S.A. today than at any time in our HISTORY. Media barely covers! @foxandfriends,Twitter for iPhone
1088404011487772672,"“This is everything FDR dreamed about, the New Deal to put America back to work. Think of LBJ, he gave people food… https://t.co/A9Ej4eMJdj",Twitter for iPhone
1088399969038594048,"A great new book just out, “Game of Thorns,” by Doug Wead, Presidential Historian and best selling author. The book… https://t.co/3qqa8C3bkD",Twitter for iPhone
1088289916826648577,"....alternative venue for the SOTU Address because there is no venue that can compete with the history, tradition a… https://t.co/4jZAmYrN5i",Twitter for iPhone
1088288311922307072,"As the Shutdown was going on, Nancy Pelosi asked me to give the State of the Union Address. I agreed. She then chan… https://t.co/we0iZYhHRa",Twitter for iPhone
1088151799926874112,“The Historic Results of President Donald J. Trump’s First Two Years in Office” https://t.co/AFnWWiLlCa,Twitter for iPhone
1088149393851760642,Even Trump Haters like (MS)NBC acknowledge you “BUILD A WALL &amp; CRIME WILL FALL!” https://t.co/bKIgmHUW5P,Twitter for iPhone
1088146315979251717,"The citizens of Venezuela have suffered for too long at the hands of the illegitimate Maduro regime. Today, I have… https://t.co/6pcpLqVzaQ",Twitter for iPhone
1088058726794387456,BUILD A WALL &amp; CRIME WILL FALL!,Twitter for iPhone
1088058134713823233,"BUILD A WALL &amp; CRIME WILL FALL! This is the new theme, for two years until the Wall is finished (under construction… https://t.co/jsvM7NUEYf",Twitter for iPhone
1088055980263424000,"Great unity in the Republican Party. Want to, once and for all, put an end to stoppable crime and drugs! Border Security and Wall. No doubt!",Twitter for iPhone
1087892911734382592,"Deroy Murdock, National Review: “We are now exporting oil, which is the first time in my lifetime - we are right no… https://t.co/7TWpXCZ8BK",Twitter for iPhone
1087867453684834305,Congratulations to Mariano Rivera on unanimously being elected to the National Baseball Hall of Fame! Not only a gr… https://t.co/XWQpoLO8uV,Twitter for iPhone
1087743320988835841,"...big Crooked Hillary law firm, represented by her lawyer Michael Sussmann (do you believe this?) who worked Baker… https://t.co/Ewotfxx0Pf",Twitter for iPhone
1087740160559730689,Former FBI top lawyer James Baker just admitted involvement in FISA Warrant and further admitted there  were IRREGU… https://t.co/AhaWRmcBjo,Twitter for iPhone
1087733867614781446,The reason Sarah Sanders does not go to the “podium” much anymore is that the press covers her so rudely &amp; inaccura… https://t.co/0RuL1rbiCF,Twitter for iPhone
1087726878981582849,"The United States has a great economic story to tell. Number one in the World, by far!",Twitter for iPhone
1087726599225688064,"Last time I went to Davos, the Fake News said I should not go there. This year, because of the Shutdown, I decided… https://t.co/joW2Mi4wbJ",Twitter for iPhone
1087723755898658816,Never seen @senatemajldr and Republicans so united on an issue as they are on the Humanitarian Crisis &amp; Security on… https://t.co/aHShFrWjHN,Twitter for iPhone
1087702686936510465,"Marist/NPR/PBS Poll shows President Trump’s approval rating among Latinos going to 50%, an increase in one year of… https://t.co/JZpSEZnOCq",Twitter for iPhone
1087700192864944128,"FBI top lawyer confirms “unusual steps.” They relied on the Clinton Campaign’s Fake &amp; Unverified “Dossier,” which i… https://t.co/dcBi6r8MG3",Twitter for iPhone
1087693453394432001,"Without a Wall our Country can never have Border or National Security. With a powerful Wall or Steel Barrier, Crime… https://t.co/Kp7JYQsVPi",Twitter for iPhone
1087690284027334656,“The Democrats are playing politics with Border Security.”  @foxandfriends,Twitter for iPhone
1087689415814795264,Nick Sandmann and the students of Covington have become symbols of Fake News and how evil it can be. They have capt… https://t.co/Xqt6wsGDjb,Twitter for iPhone
1087541961295314945,Looking like Nick Sandman &amp; Covington Catholic students were treated unfairly with early judgements proving out to… https://t.co/8LX7du9nht,Twitter for iPhone
1087496320712093697,"Democrats are kidding themselves (they don’t really believe it!) if they say you can stop Crime, Drugs, Human Traff… https://t.co/NkyihlKNq1",Twitter for iPhone
1087494416347074561,Four people in Nevada viciously robbed and killed by an illegal immigrant who should not have been in our Country.… https://t.co/gbX7u2Kkr5,Twitter for iPhone
1087472133230551040,"If Nancy Pelosi thinks that Walls are “immoral,” why isn’t she requesting that we take down all of the existing Wal… https://t.co/jcosq8R41e",Twitter for iPhone
1087469381586771973,China posts slowest economic numbers since 1990 due to U.S. trade tensions and new policies. Makes so much sense fo… https://t.co/tFiPVwbzYX,Twitter for iPhone
1087405987479384066,"Today, it was my great honor to visit the Martin Luther King Jr. Memorial with @VP Mike Pence, in honor of #MLKDay https://t.co/YsDEA3kygd",Twitter for iPhone
1087374469222547461,Democrats campaigned on working within Washington and “getting things done!” How is that working out? #2020TAKEBACKTHEHOUSE,Twitter for iPhone
1087374046805835776,"Today we celebrate Dr. Martin Luther King, Jr. for standing up for the self-evident truth Americans hold so dear, t… https://t.co/X3zoqSPvOo",Twitter for iPhone
1087369882344349697,"Last year was the best year for American Manufacturing job growth since 1997, or 21 years. The previous administrat… https://t.co/Ry2qfXMt9R",Twitter for iPhone
1087213958950465536,“No President in modern times has kept more promises than Donald Trump!” Thank you Bill Bennett @SteveHiltonx,Twitter for iPhone
1087200167802163200,"Curt Schilling deserves to be in the Baseball Hall of Fame. Great record, especially when under pressure and when i… https://t.co/9NSlaUgMCs",Twitter for iPhone
1087193843756347393,"Congratulations to Bob Kraft, Bill Belichick, Tom Brady and the entire New England Patriots team on a great game an… https://t.co/EUxx4tTL1M",Twitter for iPhone
1087159116538228736,"To all of the great people who are working so hard for your Country and not getting paid I say, THANK YOU - YOU ARE… https://t.co/JhgYmWNs8v",Twitter for iPhone
1087150318079610880,A truly great First Lady who doesn’t get the credit she deserves! https://t.co/Wc9bYtoLKq,Twitter for iPhone
1087149819280457728,Thanks James! https://t.co/iTdCEEiiRv,Twitter for iPhone
1087147220971995138,Will do a fantastic job! https://t.co/YkcenJhzsK,Twitter for iPhone
1087147220971995138,Will do a fantastic job! https://t.co/YkcenJhzsK,Twitter for iPhone
1087051321511997440,https://t.co/yQkCrpooIT,Twitter for iPhone
1087051223310712832,The Media is not giving us credit for the tremendous progress we have made with North Korea. Think of where we were… https://t.co/get2afE329,Twitter for iPhone
1086995116496224256,Thank you David! https://t.co/zsmNfTjEDR,Twitter for iPhone
1086991976598245377,"Don’t forget, we are building and renovating big sections of Wall right now. Moving quickly, and will cost far less… https://t.co/o5cZcsR1Hc",Twitter for iPhone
1086987568074424320,"Wow, just heard that my poll numbers with Hispanics has gone up 19%, to 50%. That is because they know the Border i… https://t.co/ghQ4IogS02",Twitter for iPhone
1086984547856732161,"Nancy, I am still thinking about the State of the Union speech, there are so many options - including doing it as p… https://t.co/iCzqTiDCDP",Twitter for iPhone
1086980606955794433,Nancy Pelosi has behaved so irrationally &amp; has gone so far to the left that she has now officially become a Radical… https://t.co/ItEVsS358q,Twitter for iPhone
1086977510225727488,"No, Amnesty is not a part of my offer. It is a 3 year extension of DACA. Amnesty will be used only on a much bigger… https://t.co/5CNiwJnaRz",Twitter for iPhone
1086974590310645760,Nancy Pelosi and some of the Democrats turned down my offer yesterday before I even got up to speak. They don’t see… https://t.co/Iqirs75mCF,Twitter for iPhone
1086971499725160448,Be careful and try staying in your house. Large parts of the Country are suffering from  tremendous amounts of snow… https://t.co/H72B363fwd,Twitter for iPhone
1086966588752969728,"Always heard that as President, “it’s all about the economy!” Well, we have one of the best economies in the histor… https://t.co/zpdkwsFKad",Twitter for iPhone
1086736152059625473,https://t.co/bJ81QkOObW,Twitter for iPhone
1086701998479736832,I will be live from the White House at 4:00 P.M.,Twitter for iPhone
1086626739835625474,Mexico is doing NOTHING to stop the Caravan which is now fully formed and heading to the United States. We stopped… https://t.co/TCL9cX4fg4,Twitter for iPhone
1086621837902184448,Many people are saying that the Mainstream Media will have a very hard time restoring credibility because of the wa… https://t.co/ciLOM04Drr,Twitter for iPhone
1086607079308251136,"The Economy is one of the best in our history, with unemployment at a 50 year low, and the Stock Market ready to ag… https://t.co/vDgv9LbNSp",Twitter for iPhone
1086597047229300737,.@newtgingrich just stated that there has been no president since Abraham Lincoln who has been treated worse or mor… https://t.co/AggW9age2l,Twitter for iPhone
1086586403583074304,Will be leaving for Dover to be with the families of 4 very special people who lost their lives in service to our Country!,Twitter for iPhone
1086464467481833480,Fake News is truly the ENEMY OF THE PEOPLE!,Twitter for iPhone
1086458937002680320,"Remember it was Buzzfeed that released the totally discredited “Dossier,” paid for by Crooked Hillary Clinton and t… https://t.co/uvMtohC48H",Twitter for iPhone
1086446833541570560,https://t.co/wjqVvTqeky,Twitter for iPhone
1086431078280323072,Just a son who loves his Dad. Nice! https://t.co/ZI4012Ld7S,Twitter for iPhone
1086395559504764930,"I will be making a major announcement concerning the Humanitarian Crisis on our Southern Border, and the Shutdown,… https://t.co/A0fvqNgwmq",Twitter for iPhone
1086306741044826114,https://t.co/6xciJ0ubp0,Twitter for iPhone
1086292156673900544,AMERICA FIRST!,Twitter for iPhone
1086292025744474112,MAKE AMERICA GREAT AGAIN!,Twitter for iPhone
1086291782202257408,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thi… https://t.co/lTISnkv07Y,Twitter for iPhone
1086277705916502017,"Kevin Corke, @FoxNews “Don’t forget, Michael Cohen has already been convicted of perjury and fraud, and as recently… https://t.co/SriWVRUE1E",Twitter for iPhone
1086265436138807296,Another big Caravan heading our way. Very hard to stop without a Wall!,Twitter for iPhone
1086264044288438272,“It’s the Democrats keeping everything closed.” @JimInhofe  So true!,Twitter for iPhone
1086262002815766533,"Why would Nancy Pelosi leave the Country with other Democrats on a seven day excursion when 800,000 great people ar… https://t.co/1R0q2MBPUV",Twitter for iPhone
1086252588088082432,Border rancher: “We’ve found prayer rugs out here. It’s unreal.”  Washington Examiner   People coming across the So… https://t.co/Svh1GTGQRN,Twitter for iPhone
1086096691613323265,"Gregg Jarrett: “Mueller’s prosecutors knew the “Dossier” was the product of bias and deception.” It was a Fake, jus… https://t.co/LEeIggEQVH",Twitter for iPhone
1086091478168993792,"“In 2018 alone, 20,000 illegal aliens with criminal records were apprehended trying to cross the Border, and there… https://t.co/fUkJGuQgGs",Twitter for iPhone
1086074701313536000,"Thank you to Amy Kremer, Women for Trump Co-Founder, for doing such a great interview with Martha MacCallum...and b… https://t.co/FJFUs3JqKc",Twitter for iPhone
1085915768003256321,So funny to watch Schumer groveling. He called for the firing of bad cop James Comey many times - UNTIL I FIRED HIM!,Twitter for iPhone
1085900696539615232,The Left has become totally unhinged. They no longer care what is Right for our Countrty!,Twitter for iPhone
1085519375224983552,It is becoming more and more obvious that the Radical Democrats are a Party of open borders and crime. They want no… https://t.co/okBk72spet,Twitter for iPhone
1085515276228153345,"There are now 77 major or significant Walls built around the world, with 45 countries planning or building Walls. O… https://t.co/63DhNXLHhd",Twitter for iPhone
1085207864224960519,Great being with the National Champion Clemson Tigers last night at the White House. Because of the Shutdown I serv… https://t.co/bsowttBjnr,Twitter for iPhone
1085194521036546049,Congratulations @ClemsonFB! https://t.co/w8viax0OWY,Twitter for iPhone
1085166206095630336,Why is Nancy Pelosi getting paid when people who are working are not?,Twitter for iPhone
1085156987183263749,Polls are now showing that people are beginning to understand the Humanitarian Crisis and Crime at the Border. Numb… https://t.co/Ds3sNXub7c,Twitter for iPhone
1085154110108848128,A big new Caravan is heading up to our Southern Border from Honduras. Tell Nancy and Chuck that a drone flying arou… https://t.co/kc4H4PNR54,Twitter for iPhone
1085151045922234368,"Volkswagen will be spending 800 million dollars in Chattanooga, Tennessee. They will be making Electric Cars. Congr… https://t.co/BtLvwvepcv",Twitter for iPhone
1085148593617555456,"Just announced that Veterans unemployment has reached an 18 year low, really good news for our Vets and their famil… https://t.co/iU676pPe6o",Twitter for iPhone
1085144283437506560,The rank and file of the FBI are great people who are disgusted with what they are learning about Lyin’ James Comey… https://t.co/4zcYDrMv9s,Twitter for iPhone
1084938160516169729,"For decades, politicians promised to secure the border, fix our trade deals, bring back our factories, get tough on… https://t.co/EsmNE87U9L",Twitter for iPhone
1084936400212963329,Spoke w/ President Erdogan of Turkey to advise where we stand on all matters including our last two weeks of succes… https://t.co/v9g0jPn3H4,Twitter for iPhone
1084883995886800896,Getting ready to go on stage at the #AFBF100 in New Orleans - packed house! I will try and match the great game pla… https://t.co/JvTpUlkus6,Twitter for iPhone
1084839940972638208,https://t.co/w5X8jqvtiS,Twitter for iPhone
1084808599124221954,"The Fake News gets crazier and more dishonest every single day. Amazing to watch as certain people covering me, and… https://t.co/kIEcksBJbm",Twitter for iPhone
1084791040291282944,“Dems in Puerto Rico as Shutdown hits day 24.” @foxandfriends,Twitter for iPhone
1084788796011491330,"Nancy and Cryin’ Chuck can end the Shutdown in 15 minutes. At this point it has become their, and the Democrats, fault!",Twitter for iPhone
1084788012725166080,I’ve been waiting all weekend. Democrats must get to work now. Border must be secured!,Twitter for iPhone
1084785809000185862,“Gas prices drop across the United States because President Trump has deregulated Energy and we are now  producing… https://t.co/OPhGVLtuX9,Twitter for iPhone
1084650944846012417,"....Border is eventually going to be militarized and defended or the United States, as we have known it, is going t… https://t.co/PSdYpgClqn",Twitter for iPhone
1084649448003784704,"The Trump portrait of an unsustainable Border Crisis is dead on. “In the last two years, ICE officers made 266,000… https://t.co/DIeYaeQrCr",Twitter for iPhone
1084647050208333825,"Best line in the Elizabeth Warren beer catastrophe is, to her husband, “Thank you for being here. I’m glad you’re h… https://t.co/oJc4xd0ztN",Twitter for iPhone
1084644517238714369,"If Elizabeth Warren, often referred to by me as Pocahontas, did this commercial from Bighorn or Wounded Knee instea… https://t.co/iBFJ5jsr2F",Twitter for iPhone
1084627451983073280,"So sorry to hear the news about Jeff Bozo being taken down by a competitor whose reporting, I understand, is far mo… https://t.co/ihKoPOyQZZ",Twitter for iPhone
1084586625672376322,"....Likewise, do not want the Kurds to provoke Turkey. Russia, Iran and Syria have been the biggest beneficiaries o… https://t.co/wADyQZ15eg",Twitter for iPhone
1084584259510304768,"Starting the long overdue pullout from Syria while hitting the little remaining ISIS territorial caliphate hard, an… https://t.co/IsQCp2ES5s",Twitter for iPhone
1084571124556619776,Wish I could share with everyone the beauty and majesty of being in the White House and looking outside at the snow… https://t.co/7mci5PqAs0,Twitter for iPhone
1084476603269373953,Thousands of illegal aliens who have committed sexual crimes against children are right now in Texas prisons. Most… https://t.co/DJF95PoNKx,Twitter for iPhone
1084474165976018944,"The damage done to our Country from a badly broken Border - Drugs, Crime and so much that is bad - is far greater t… https://t.co/ljYwJAqAFO",Twitter for iPhone
1084466503574016006,"I’m in the White House, waiting. The Democrats are everywhere but Washington as people await their pay. They are ha… https://t.co/NDBmrpWNvb",Twitter for iPhone
1084465310848163840,The building of the Wall on the Southern Border will bring down the crime rate throughout the entire Country!,Twitter for iPhone
1084464695904530432,Democrats are saying that DACA is not worth it and don’t want to include in talks. Many Hispanics will be coming ov… https://t.co/3pdTiBOaCp,Twitter for iPhone
1084263052617412609,I will be interviewed by Jeanine Pirro at 9:00 P.M. on @FoxNews. Watch @JesseBWatters before and @greggutfeld after… https://t.co/ZGdntcwrzN,Twitter for iPhone
1084153087785349125,https://t.co/3IH1yW2eTg,Twitter for iPhone
1084121557193146368,We have a massive Humanitarian Crisis at our Southern Border. We will be out for a long time unless the Democrats c… https://t.co/SgnYIlngkR,Twitter for iPhone
1084119654841364480,....I do have a plan on the Shutdown. But to understand that plan you would have to understand the fact that I won… https://t.co/hu2uHx1GvU,Twitter for iPhone
1084117143988461571,"I just watched a Fake reporter from the Amazon Washington Post say the White House is “chaotic, there does not seem… https://t.co/2f1GMddbdV",Twitter for iPhone
1084099445556502528,Democrats could solve the Shutdown in 15 minutes! Call your Dem Senator or Congresswoman/man. Tell them to get it done! Humanitarian Crisis.,Twitter for iPhone
1084098258534891521,"23% of Federal inmates are illegal immigrants. Border arrests are up 240%. In the Great State of Texas, between 201… https://t.co/Gni9Vvz4rB",Twitter for iPhone
1084094708144619525,"Democrats should come back to Washington and work to end the Shutdown, while at the same time ending the horrible h… https://t.co/kIz5PU3to2",Twitter for iPhone
1084092774633353217,"Lyin’ James Comey, Andrew McCabe, Peter S and his lover, agent Lisa Page, &amp; more, all disgraced and/or fired and ca… https://t.co/sdzlOf2L47",Twitter for iPhone
1084074865496334336,"I have been FAR tougher on Russia than Obama, Bush or Clinton. Maybe tougher than any other President. At the same… https://t.co/P6PuseTkim",Twitter for iPhone
1084070845826371586,".....who is being totally protected by his best friend, Bob Mueller, &amp; the 13 Angry Democrats - leaking machines wh… https://t.co/4h7ZsZx3Jn",Twitter for iPhone
1084065832941031424,....the FBI was in complete turmoil (see N.Y. Post) because of Comey’s poor leadership and the way he handled the C… https://t.co/FVmQRURRBe,Twitter for iPhone
1084062079907229697,"...Funny thing about James Comey. Everybody wanted him fired, Republican and Democrat alike. After the rigged &amp; bot… https://t.co/r5tKMsOxMu",Twitter for iPhone
1084058813047681025,"Wow, just learned in the Failing New York Times that the corrupt former leaders of the FBI, almost all fired or for… https://t.co/w6DbjxRfnC",Twitter for iPhone
1083868608919420930,.@CNN called a San Diego news station (@KUSINews) for negative reports on the Wall. When the station said that Wall… https://t.co/nigpO3Oixw,Twitter for iPhone
1083866566314389504,"Drug prices declined in 2018, the first time in nearly half a century. During the first 19 months of my Administrat… https://t.co/xx4B9lKTx8",Twitter for iPhone
1083861205549232128,"I look forward to hosting, right out of the great State of South Carolina, the 2019 NCAA Football Champion Clemson… https://t.co/IByyRxfwYa",Twitter for iPhone
1083783112973320192,The Fake News Media keeps saying we haven’t built any NEW WALL. Below is a section just completed on the Border. An… https://t.co/2RqbrNEznu,Twitter for iPhone
1083759500618805254,"...The Steel Barrier, or Wall, should have been built by previous administrations long ago. They never got it done… https://t.co/SsrUV1HMyb",Twitter for iPhone
1083756525196320773,Humanitarian Crisis at our Southern Border. I just got back and it is a far worse situation than almost anyone woul… https://t.co/qeM5wiUfpO,Twitter for iPhone
1083705208834834433,H1-B holders in the United States can rest assured that changes are soon coming which will bring both simplicity an… https://t.co/fPL858CYkb,Twitter for iPhone
1083696274182995969,"I often said during rallies, with little variation, that “Mexico will pay for the Wall.” We have just signed a grea… https://t.co/JSF6l6q4bZ",Twitter for iPhone
1083554843627868160,When I took the Oath of Office.... https://t.co/GDhIqteKpv,Twitter for iPhone
1083554782923632640,"We lose 300 Americans a week, 90% of which comes through the Southern Border. These numbers will be DRASTICALLY REDUCED if we have a Wall!",Twitter for iPhone
1083540470570143750,Will be interviewed at the Border by @seanhannity on @FoxNews tonight at 9:00. Enjoy!,Twitter for iPhone
1083531644785455104,Dear Diary... https://t.co/NAuMaQW6fl,Twitter for iPhone
1083493944527249408,From the Southern Border.... https://t.co/Vgsf5nEZUH,Twitter for iPhone
1083426878336036865,"Because of the Democrats intransigence on Border Security and the great importance of Safety for our Nation, I am r… https://t.co/PhplWqlvK5",Twitter for iPhone
1083404900862545920,"President Obama, thank you for your great support – I have been saying this all along! https://t.co/L506g9Aq4z",Twitter for iPhone
1083358775925460992,MAKE AMERICA GREAT AGAIN!,Twitter for iPhone
1083358611315789826,Getting ready to leave for the Great State of Texas! #MAGA,Twitter for iPhone
1083358150214979585,“Great support for Border Security and the Wall.” @foxandfriends  Even greater than anyone would know! “Presidents… https://t.co/QCFWUjB1qH,Twitter for iPhone
1083356326833602561,"There is GREAT unity with the Republicans in the House and Senate, despite the Fake News Media working in overdrive… https://t.co/JL5UCh8ukM",Twitter for iPhone
1083353895030702080,Cryin Chuck told his favorite lie when he used his standard sound bite that I “slammed the table &amp; walked out of th… https://t.co/s0M6wHSEjM,Twitter for iPhone
1083210083771785216,"Gave an OFF THE RECORD luncheon, somewhat of a White House tradition or custom, to network anchors yesterday - and… https://t.co/r6xl4jJQqq",Twitter for iPhone
1083207607412760576,The Mainstream Media has NEVER been more dishonest than it is now. NBC and MSNBC are going Crazy. They report stori… https://t.co/zLh9zOR1J1,Twitter for iPhone
1083099784012091396,"Just left a meeting with Chuck and Nancy, a total waste of time. I asked what is going to happen in 30 days if I qu… https://t.co/NQeyjI5TXJ",Twitter for iPad
1083083858357248000,"Thank you to all of America's brave police, deputies, sheriffs, and federal law enforcement on National Law Enforce… https://t.co/MUgdVhnjb8",Twitter for iPhone
